time_h,load_kw
291.5,38.709368452365936
291.75,39.06422866059404
292.0,34.15250476245679
292.25,35.41522612415819
292.5,32.7162698478301
292.75,32.79017347673819
293.0,33.848453340872055
293.25,33.750089908052125
293.5,35.7289200615171
293.75,38.7164131916146
294.0,41.836410013005676
294.25,44.71531469719225
294.5,44.234620803260384
294.75,49.351944204564376
295.0,50.68180807554834
295.25,55.480444737616104
295.5,54.027588421997294
295.75,59.27184297771789
296.0,60.3596392343286
296.25,81.74822389676886
296.5,85.2704419228195
296.75,83.42007393935435
297.0,84.6965789335154
297.25,85.19030493463106
297.5,84.95536886876508
297.75,85.1727944134071
298.0,84.38001722161319
298.25,85.57601445712818
298.5,85.37637353253345
298.75,87.59183507651717
299.0,86.6785178254126
299.25,83.75921522654352
299.5,90.17695206712587
299.75,87.52532414180845
300.0,87.20448328807434
300.25,92.59241742754698
300.5,92.8661570098627
300.75,90.71064533035882
301.0,92.78396291684678
301.25,94.22066571914989
301.5,93.77245199995367
301.75,95.17795135086122
302.0,97.50328228775248
302.25,96.41919579457203
302.5,97.7087216313702
302.75,92.93354603241048
303.0,93.63995653027871
303.25,91.27841547497452
303.5,89.06846524004091
303.75,87.44615768493415
304.0,86.66830374131138
304.25,63.100280895922054
304.5,62.530674146448845
304.75,62.3774567950204
305.0,54.80480469833214
305.25,54.070091829403886
305.5,52.46488171453018
305.75,46.76303465674151
306.0,44.699842846526465
306.25,44.28538000331234
306.5,44.06038749898867
306.75,39.82313700628346
307.0,37.485311321006854
307.25,39.12234371830214
307.5,38.147239901350446
307.75,39.961076051248526
308.0,37.31935740770112
308.25,38.80728721061584
308.5,39.99060894378639
308.75,38.31079201077526
309.0,39.10887791229172
309.25,38.5123163965946
309.5,40.12897371541472
309.75,40.57989643792276
310.0,42.56003883814187
310.25,39.69581195532423
310.5,41.57654519393244
310.75,40.393767748329005
311.0,40.724023226659654
311.25,36.358966277837766
311.5,34.56727122382939
311.75,34.06461689353277
312.0,35.02410242535252
312.25,34.136327271212814
312.5,35.995188092042056
312.75,35.816060838711095
313.0,34.18048263109704
313.25,34.65108845942016
313.5,35.11987038891182
313.75,37.01467097425351
314.0,36.042146791217434
314.25,35.13151700849472
314.5,38.46609186844278
314.75,36.129973170602916
315.0,37.332952206027116
315.25,35.0959118570958
315.5,37.04772237003428
315.75,36.81532905551695
316.0,34.51469534258986
316.25,35.663310535166055
316.5,33.029416730172606
316.75,35.36038542454521
317.0,34.615582532858944
317.25,35.341496586201714
317.5,37.350736247096755
317.75,41.765963841894376
318.0,42.223439781466794
318.25,44.939739920323596
318.5,43.24481051621824
318.75,48.95782756193692
319.0,51.40254761058651
319.25,56.24582931661659
319.5,55.191498268942105
319.75,58.42095593500616
320.0,61.563896482803166
320.25,80.9539959860514
320.5,83.5725370325354
320.75,83.85054885251036
321.0,84.14408200115815
321.25,85.58173913233624
321.5,82.09719387484549
321.75,84.14204993157018
322.0,86.64018074841428
322.25,85.6500922647871
322.5,83.61228659248808
322.75,85.1922965656292
323.0,87.5119448543657
323.25,82.55655044850066
323.5,88.94967370131317
323.75,89.42908830112795
324.0,86.95140509419541
324.25,92.4171946659392
324.5,91.28846566815469
324.75,89.84769084216116
325.0,93.48800816407427
325.25,92.81047602588592
325.5,95.09905950272345
325.75,96.81131604945384
326.0,94.9705468224395
326.25,93.64097621340194
326.5,95.82554395096307
326.75,94.6555254346321
327.0,91.04791892673619
327.25,91.64444604415135
327.5,90.54017279649285
327.75,89.62873726336684
328.0,87.80380846914831
328.25,65.75401869460927
328.5,64.29149353991605
328.75,62.88872695536879
329.0,54.646298922361126
329.25,53.15557243670532
329.5,50.56884365850186
329.75,47.1708893943201
330.0,44.840230993759675
330.25,43.20067488503192
330.5,43.30942547006511
330.75,38.83689995317731
331.0,37.15454097931962
331.25,39.523622232652315
331.5,38.98972634597782
331.75,39.4949469193408
332.0,38.37967644526973
332.25,39.46281057167387
332.5,37.78561030903116
332.75,38.028551827415455
333.0,39.95883617504714
333.25,38.211874794653404
333.5,39.92275458287617
333.75,40.887511125423586
334.0,41.75161078445003
334.25,41.35499139851395
334.5,42.60370451161275
334.75,40.710939694794234
335.0,38.88126765058673
335.25,36.71877605003381
335.5,35.41841163167525
335.75,35.345598361361496
336.0,34.163269916014016
336.25,38.005554928608504
336.5,35.3547323265873
336.75,33.56698280016977
337.0,35.89332392267333
337.25,34.23997256533955
337.5,35.592380464601966
337.75,38.2054285763048
338.0,33.97576981912037
338.25,35.522682474255305
338.5,38.63939863424352
338.75,37.078383311503146
339.0,35.95740376976916
339.25,34.49139316370977
339.5,35.84160438694494
339.75,37.00852403479911
340.0,34.18644764738317
340.25,36.69512085553956
340.5,32.13226474180941
340.75,35.56030394037559
341.0,33.58564700213802
341.25,35.12488967699152
341.5,34.68678268297825
341.75,41.645250107507515
342.0,43.8440194314878
342.25,45.52627812763949
342.5,42.35365642968291
342.75,49.76359331688842
343.0,52.40715214734109
343.25,53.02048776034797
343.5,54.80350273482833
343.75,59.00351955214384
344.0,60.926353184769944
344.25,83.30187276279567
344.5,85.87787104424807
344.75,84.52832158954368
345.0,85.30964746295147
345.25,82.46423787829274
345.5,83.10615142332635
345.75,84.0006326148766
346.0,82.88457276528598
346.25,84.92007570322356
346.5,84.69133781975577
346.75,84.54478261614355
347.0,88.24291864492497
347.25,83.76992486040423
347.5,88.02012125671233
347.75,90.06099882681613
348.0,87.9844666012542
348.25,93.54082404725665
348.5,90.57471218432713
348.75,92.67535959836479
349.0,94.03717898355886
349.25,94.71237833822414
349.5,95.06033557436628
349.75,94.64764155057235
350.0,96.40418015222907
350.25,95.79769994789005
350.5,96.61789306191703
350.75,92.93096788556392
351.0,93.24526180471918
351.25,92.68664006797329
351.5,91.97608042506434
351.75,89.47591510318506
352.0,88.4701277318062
352.25,65.86326448495085
352.5,63.30718437682191
352.75,63.282232957048315
353.0,53.281310449605996
353.25,54.04046539064569
353.5,53.42180658835027
353.75,45.12831702506076
354.0,47.830013452387014
354.25,44.75691933206499
354.5,44.30281227173723
354.75,40.42780648554303
355.0,36.708544792172006
355.25,38.346747132687696
355.5,39.08732311880004
355.75,42.485030758553414
356.0,38.68479995746081
356.25,37.80933804555709
356.5,40.48802613738205
356.75,40.024468587627965
357.0,39.73695209941341
357.25,38.687278266981096
357.5,39.239854870591614
357.75,38.09902715066969
358.0,40.41486457530305
358.25,39.06164013962292
358.5,40.12990759594037
358.75,40.84129546965813
359.0,39.23916270967552
359.25,33.335360827441605
359.5,33.73210313259219
359.75,36.99315440471087
360.0,34.531040935505736
360.25,36.056302184175266
360.5,33.637203426224026
360.75,35.73797366393108
361.0,34.83336596033906
361.25,34.63915811338442
361.5,38.17104170280148
361.75,39.15959580497971
362.0,34.961086466065005
362.25,34.57683508546777
362.5,36.40089881499224
362.75,37.122103897782374
363.0,36.228391739301756
363.25,34.60325429913454
363.5,37.719125610999086
363.75,37.148276821069054
364.0,36.86384327317876
364.25,35.86955197821716
364.5,35.65079223924312
364.75,35.05562331267408
365.0,34.928294100530024
365.25,34.023330839778424
365.5,34.960011370591694
365.75,40.776324995673065
366.0,43.586937713781246
366.25,44.60694410388988
366.5,42.582017870392754
366.75,47.57421387953303
367.0,50.575160657519135
367.25,52.85813689454116
367.5,54.93728547804623
367.75,59.76402898481861
368.0,60.35686212402198
368.25,80.86419663850896
368.5,85.39587916706614
368.75,82.89191120065799
369.0,86.17961230326623
369.25,83.87415491915593
369.5,83.03291237556483
369.75,85.87113632296511
370.0,85.0866496793595
370.25,85.38920571850767
370.5,83.55716448436914
370.75,85.9612940143914
371.0,88.68412723651363
371.25,83.8762620188079
371.5,89.5700918593002
371.75,87.21060217576056
372.0,88.85539239419757
372.25,93.25735252153235
372.5,91.829637212196
372.75,90.79035676164428
373.0,92.81198638458682
373.25,93.82317685401266
373.5,94.13117432275274
373.75,94.9534723441485
374.0,95.54444687456966
374.25,94.97159922923412
374.5,97.53393959995651
374.75,92.24114443260058
375.0,93.25961829188375
375.25,91.3673660481297
375.5,93.04532030383496
375.75,89.15445690739861
376.0,88.26718861874737
376.25,65.84878411494338
376.5,61.61884077341726
376.75,61.00936752599786
377.0,56.846755043841256
377.25,52.91187457348538
377.5,52.12181230679864
377.75,46.52860421066855
378.0,46.496345085145386
378.25,41.76396235622981
378.5,41.64934678312329
378.75,40.6100755896033
379.0,36.21089438849317
379.25,39.86818122194722
379.5,38.38161813259531
379.75,39.1493137478064
380.0,37.23547182275539
380.25,35.9711056490638
380.5,39.42947353771416
380.75,38.914933713968786
381.0,38.65782986118372
381.25,39.02065839948585
381.5,40.709302837266115
381.75,38.857627894444164
382.0,39.148364338466976
382.25,41.31438496857304
382.5,40.448319212902994
382.75,41.23413582304167
383.0,40.66063016351334
383.25,35.126151555325634
383.5,36.98817598847149
383.75,34.91288600016584
384.0,35.94488986276972
384.25,34.00836281210507
384.5,34.09762416892923
384.75,35.81563682829718
385.0,34.716493797392886
385.25,35.189040322033684
385.5,36.08221729963904
385.75,37.53819754839013
386.0,36.63150241228475
386.25,34.933396445686235
386.5,34.9457057189483
386.75,35.80896555735413
387.0,36.88480760225432
387.25,35.394007550500525
387.5,34.684886110054606
387.75,36.53814419343869
388.0,33.98253283093919
388.25,35.413339820350764
388.5,32.489560256416844
388.75,34.069932781843974
389.0,33.23672304202105
389.25,35.51947515105807
389.5,36.62289190416935
389.75,40.17080858256926
390.0,42.2063446754452
390.25,44.70661191392853
390.5,43.05183609802087
390.75,47.78764016365492
391.0,51.062075850779664
391.25,53.99094584350908
391.5,53.66432631880687
391.75,58.80104462217346
392.0,61.0999935847305
392.25,81.53751309504857
392.5,85.61176833861671
392.75,82.83477440202425
393.0,84.4251222385776
393.25,85.31835406397188
393.5,81.9699906982324
393.75,82.90289434356339
394.0,84.66609491359792
394.25,85.85467356473676
394.5,81.22839267630226
394.75,85.97707705553572
395.0,89.09613971152274
395.25,84.53272246149446
395.5,89.24223577641845
395.75,87.88053611174828
396.0,88.40765822208914
396.25,91.45769803993787
396.5,90.10158699196924
396.75,91.7558078381952
397.0,92.44953160952792
397.25,94.43935033587097
397.5,93.09834681109619
397.75,94.64749127643628
398.0,95.0478117103818
398.25,95.39210752925084
398.5,97.19993357496016
398.75,93.87516191950898
399.0,94.14676285378937
399.25,92.23057024727332
399.5,93.297941779892
399.75,87.75657319273712
400.0,88.42398755508886
400.25,66.48275449439325
400.5,64.99057293008498
400.75,59.6307374662942
401.0,54.53688542438063
401.25,54.13764916294997
401.5,52.56197824282837
401.75,46.17573886250613
402.0,45.38305514839639
402.25,43.377628123411924
402.5,43.619892328004646
402.75,40.14741017353267
403.0,36.883192329346244
403.25,38.634754665842344
403.5,38.01872099398703
403.75,41.61597385740096
404.0,41.41773038801481
404.25,36.9437950293683
404.5,39.987611599187055
404.75,38.343127752614265
405.0,39.65969514848487
405.25,37.988336833783976
405.5,40.27263777479188
405.75,40.20352289430905
406.0,41.47547912371201
406.25,41.829155676494956
406.5,37.54866109060574
406.75,42.515196550800745
407.0,40.05421256609756
407.25,37.36882300753186
407.5,33.75954485744483
407.75,35.04154387170237
408.0,35.34160522971364
408.25,35.67867261718096
408.5,35.31095744420927
408.75,35.383783342501815
409.0,33.212173305090886
409.25,35.32293678861819
409.5,35.853543820877725
409.75,37.439373843265756
410.0,33.79653685296717
410.25,35.673103938714995
410.5,34.312335975480735
410.75,37.26059966054455
411.0,34.84151003807963
411.25,35.05195635675549
411.5,36.13277552296213
411.75,38.43202486014078
412.0,34.385599011127546
412.25,35.084670853319324
412.5,33.35887114904719
412.75,35.97118665871812
413.0,34.50163049646147
413.25,34.36231190977299
413.5,35.57732417321459
413.75,38.74944195007263
414.0,42.98685867216747
414.25,42.806871894193954
414.5,44.6202076713119
414.75,49.06309383831363
415.0,54.3892488592793
415.25,53.52562345375623
415.5,54.72513802755851
415.75,60.437272764033644
416.0,61.5616675512382
416.25,82.42839934426691
416.5,85.81060705577413
416.75,83.05670955370567
417.0,84.36556942043495
417.25,84.63261239609065
417.5,83.3342695754633
417.75,82.56723126714384
418.0,84.77179478988103
418.25,85.27591331841307
418.5,83.21516063470138
418.75,84.01629958514935
419.0,88.89504956908655
419.25,85.05027337569348
419.5,87.96601818269103
419.75,88.30300474580802
420.0,87.02635501858418
420.25,92.05320143046812
420.5,91.90811895403097
420.75,92.04146284925007
421.0,92.7950231463649
421.25,95.53509184020317
421.5,93.9464728615048
421.75,96.30540854037203
422.0,95.08025390833261
422.25,96.99474132347922
422.5,96.2871512387469
422.75,91.85009525052696
423.0,92.44396417610113
423.25,91.46009196240212
423.5,90.47111360428207
423.75,89.23437897746156
424.0,88.0131542564337
424.25,67.72467122390009
424.5,61.98831852560981
424.75,61.25613429434857
425.0,53.72128784253083
425.25,52.28612672670003
425.5,52.19531861096984
425.75,43.65510445615207
426.0,45.837565958619074
426.25,45.664336511393834
426.5,42.878234966545726
426.75,40.65959215532266
427.0,37.950692643516085
427.25,38.39220245970031
427.5,38.115832333949044
427.75,38.80810807979777
428.0,39.14447645899436
428.25,38.60761325896548
428.5,38.65091522360891
428.75,39.229914551510866
429.0,38.49861221415944
429.25,37.41335322934059
429.5,40.11707415685813
429.75,37.68963390647643
430.0,42.33037329201759
430.25,39.299417224962376
430.5,39.23025757603916
430.75,42.8476904469513
431.0,40.80650517584765
431.25,36.38858364428212
431.5,34.038890386785134
431.75,35.34304144660781
432.0,35.26894225015456
432.25,35.73323373885802
432.5,34.93701792657332
432.75,34.268435667487665
433.0,34.76301851068862
433.25,32.90713898126087
433.5,35.32875116875896
433.75,38.55777975837715
434.0,33.899317789800946
434.25,34.98049975879886
434.5,35.906689897740925
434.75,36.72355607870394
435.0,35.94498269248581
435.25,36.475892109112685
435.5,36.7585275144803
435.75,35.95068354706968
436.0,35.23548219175514
436.25,35.00415755820293
436.5,33.28847747364086
436.75,35.01212291007057
437.0,33.473586107550446
437.25,35.64079770761911
437.5,35.03926053166571
437.75,39.697672488066715
438.0,41.942013577767824
438.25,44.00104885353438
438.5,44.96760276102426
438.75,49.56326853943266
439.0,53.712241013717446
439.25,56.89340321137979
439.5,53.7970830866668
439.75,58.70940419043787
440.0,59.19407759430336
440.25,82.34700546809854
440.5,84.95655711714501
440.75,81.99755532315231
441.0,83.03172628014238
441.25,85.18700845355522
441.5,82.20687155977762
441.75,85.00741060155818
442.0,83.71891780059543
442.25,87.63546161508764
442.5,82.99119559638086
442.75,85.7033681176512
443.0,86.61117652176905
443.25,86.39184009582831
443.5,89.81153396119493
443.75,88.8805210633822
444.0,87.18022187258646
444.25,93.28927843597064
444.5,91.32449925437086
444.75,92.27539730044327
445.0,94.24372126910554
445.25,94.99031721936214
445.5,92.04841340111906
445.75,95.07404500086113
446.0,95.90941054207629
446.25,97.33456841510963
446.5,97.9311323884576
446.75,91.83061049828794
447.0,94.12746551427767
447.25,93.0074846728278
447.5,90.06183800937787
447.75,88.81626244640877
448.0,88.75276481960023
448.25,65.04930008902693
448.5,61.87387126534575
448.75,60.72680300556504
449.0,54.52193543578147
449.25,52.631455662534954
449.5,51.49042771220423
449.75,45.537463677784885
450.0,45.561033559484066
450.25,44.20388365408938
450.5,43.02724650205766
450.75,39.990135370149154
451.0,37.01812498864514
451.25,36.635240033832126
451.5,39.173827649706986
451.75,41.083281386396564
452.0,38.54317926619695
452.25,39.68151597628884
452.5,37.710783544948825
452.75,37.129483971374206
453.0,39.35609641628914
453.25,37.9346625053276
453.5,39.68095994394135
453.75,38.565889242627826
454.0,41.94741168018376
454.25,41.629742231071894
454.5,40.376941278345946
454.75,40.66391579448014
455.0,37.571461026590825
455.25,37.060215859823806
455.5,36.20114926850395
455.75,36.51687216529169
456.0,34.31602450820136
456.25,36.36950490018618
456.5,35.88841856416073
456.75,35.85808442937093
457.0,34.10128369616578
457.25,34.12266313235675
457.5,36.59253396206325
457.75,37.70056577582846
458.0,34.150324485300786
458.25,35.584671555364835
458.5,37.305105460326935
458.75,36.700168545636835
459.0,36.55320080073257
459.25,34.739792542452285
459.5,37.73022329600611
459.75,36.361794529134215
460.0,33.97693341737766
460.25,35.78979492799251
460.5,34.744427872719285
460.75,33.20093071986892
461.0,32.655036777515136
461.25,32.71021338356143
461.5,35.84646581843238
461.75,39.19831322345153
462.0,42.21383436129801
462.25,45.22806579178113
462.5,43.226868484693604
462.75,49.16575426856573
463.0,51.70295915195366
463.25,55.297873322576976
463.5,55.30292818594715
463.75,57.94705136693597
464.0,60.201626157546336
464.25,84.1683547935673
464.5,85.98001649765479
464.75,81.65774813953946
465.0,84.73923161421217
465.25,84.24668220963923
465.5,84.83610304812504
465.75,85.18938248226158
466.0,84.92655681393134
466.25,84.98312548842743
466.5,83.23354779131785
466.75,86.30987442713416
467.0,87.53573953677304
467.25,84.92131820834057
467.5,89.56396764691146
467.75,88.0217986491205
468.0,87.91083168137533
468.25,91.88424607752157
468.5,91.38145755426194
468.75,88.98464672552842
469.0,94.1643553262679
469.25,96.70379272295717
469.5,95.91011800783669
469.75,94.43137649089364
470.0,95.94650408203262
470.25,97.54379107331003
470.5,96.36515259622679
470.75,93.52407093117945
471.0,91.8180201566601
471.25,92.25870562432152
471.5,90.6566138455254
471.75,89.02380197969353
472.0,86.91771949910289
472.25,65.89292289835126
472.5,64.75054579617364
472.75,60.2693212539236
473.0,53.712318284626065
473.25,50.623505024532726
473.5,51.787485603554124
473.75,45.39888189674475
474.0,44.04972042948299
474.25,44.21444780543184
474.5,42.88170288304967
474.75,39.32404833987192
475.0,36.371198544750236
475.25,39.62746049865692
475.5,39.29972946623575
475.75,40.95381842202103
476.0,39.12259075806424
476.25,37.55986971230764
476.5,39.6959691757241
476.75,39.25064017171964
477.0,38.61245606246689
477.25,38.37723769641354
477.5,38.73034954610497
477.75,39.53783702557639
478.0,41.83491677747512
478.25,37.77994350738371
478.5,41.08326468790454
478.75,37.877111687531965
479.0,39.0631013886491
479.25,37.31632768604443
479.5,34.66213387703391
479.75,34.40612777083817
480.0,34.10192987385219
480.25,36.722616252839046
480.5,33.106384325650644
480.75,35.428259282533865
481.0,34.92229152135145
481.25,33.156722386458455
481.5,35.262146838617106
481.75,36.625931363288664
482.0,36.13387728821059
482.25,35.90248308010097
482.5,35.00728269263572
482.75,36.2086135307865
483.0,35.470430211208345
483.25,36.29200841259738
483.5,34.901845242163624
483.75,38.866715817531905
484.0,34.5309594406245
484.25,34.6168750080849
484.5,33.188199661009115
484.75,33.89668504919501
485.0,32.69071512526507
485.25,34.842768751026526
485.5,34.58585504248727
485.75,38.13625283191989
486.0,42.21870800046776
486.25,42.763831405471535
486.5,43.11625033740893
486.75,48.025369357219006
487.0,51.13108098767956
487.25,56.62672210907069
487.5,54.88421168576871
487.75,58.884356072105916
488.0,58.5938796146045
488.25,82.47064826220989
488.5,85.8019422573422
488.75,82.03018128437758
489.0,84.99167639655877
489.25,84.12859624617445
489.5,83.13722384229885
489.75,83.57923200244498
490.0,84.80099199739486
490.25,84.18540257313582
490.5,83.17168642027433
490.75,85.39522038395616
491.0,87.17212994884379
491.25,85.17084220619779
491.5,88.93042165522944
491.75,88.49499124739292
492.0,88.09656608790407
492.25,93.87515558876602
492.5,92.21009605657393
492.75,90.50634474914398
493.0,93.5392165671405
493.25,96.59146486384525
493.5,93.14443285634518
493.75,96.8273178725755
494.0,93.32847824923832
494.25,96.3389578816151
494.5,98.39704540457419
494.75,93.9112920249967
495.0,93.99653828600457
495.25,91.4315199875418
495.5,91.75122077544867
495.75,88.57210414637865
496.0,87.69294581336041
496.25,65.06018905839879
496.5,63.92441428137339
496.75,60.28528404710813
497.0,54.042959045351814
497.25,51.419284629490534
497.5,52.444624163718196
497.75,46.52579909299342
498.0,45.83240028606756
498.25,44.72659954184834
498.5,43.41954090199505
498.75,40.79179523588291
499.0,37.229608376028246
499.25,38.464615940309095
499.5,38.16597069435088
499.75,43.29799709931143
500.0,38.051534759745884
500.25,38.05490395757394
500.5,40.09760889844718
500.75,39.35517225652818
501.0,37.67750102335529
501.25,39.064457615019855
501.5,39.41658842539859
501.75,37.917085222584554
502.0,42.4718421202977
502.25,41.32277895967693
502.5,38.6284169924465
502.75,42.701927093142444
503.0,40.33794778257142
503.25,36.28078353616163
503.5,36.569639407908134
503.75,36.03161153713735
504.0,35.16758386046483
504.25,35.03541039049644
504.5,35.60973929550636
504.75,34.775871148895824
505.0,34.992073760283446
505.25,33.55913136303328
505.5,35.97519176508587
505.75,37.573356918628164
506.0,33.93417776861786
506.25,33.69824291901395
506.5,37.29159720532154
506.75,34.01031733425415
507.0,36.53902640051388
507.25,34.520415386384194
507.5,37.56019096716996
507.75,36.76901850369302
508.0,35.22373839439334
508.25,35.3818955732272
508.5,33.979221998504535
508.75,35.435140420883506
509.0,33.502777810956
509.25,35.74449677579455
509.5,34.82007271607262
509.75,40.611211883216455
510.0,43.52102419410378
510.25,45.226725093679754
510.5,45.78485608221186
510.75,48.1710329285117
511.0,50.62314780835679
511.25,53.63142389898542
511.5,55.48824268514758
511.75,59.13690799737996
512.0,60.472534570594206
512.25,82.00165434673968
512.5,86.35350692072974
512.75,81.83000541964005
513.0,85.2425631354177
513.25,88.18873125521534
513.5,83.79004112473558
513.75,84.74839177807829
514.0,84.14381156911739
514.25,83.01567932390442
514.5,82.83986068431504
514.75,84.53845523463539
515.0,86.45951312982008
515.25,86.40810827969632
515.5,88.96489579841779
515.75,88.96329277326008
516.0,88.21800205616977
516.25,92.90574047580259
516.5,93.41048098262745
516.75,90.78070491827471
517.0,93.96522047527709
517.25,94.69887388302938
517.5,94.14263617363433
517.75,94.6505468139183
518.0,93.24390034810929
518.25,95.86012282232008
518.5,96.8784592689587
518.75,92.1364934638206
519.0,93.79143834243013
519.25,92.04572201933537
519.5,89.56416556890073
519.75,87.90904230230251
520.0,88.88618631502725
520.25,65.73712340326941
520.5,62.57235820434719
520.75,61.210949166138505
521.0,55.87164809139697
521.25,53.55660102607361
521.5,51.958613350615366
521.75,45.51249951770206
522.0,44.97139535749654
522.25,44.22924883202933
522.5,43.52677723805721
522.75,41.02918830461935
523.0,37.05764476351184
523.25,39.374919910074745
523.5,38.79138505543823
523.75,41.86853319965121
524.0,39.37430850996603
524.25,37.916255038469565
524.5,37.85545502812633
524.75,40.64681069724772
525.0,39.33895130167788
525.25,36.22729346496
525.5,38.79696350353071
525.75,39.7998906101701
526.0,41.00338117481093
526.25,40.18504196876165
526.5,41.29384084470738
526.75,39.87745710650091
527.0,38.88099705645039
527.25,36.50236612683494
527.5,35.36987553434024
527.75,36.36865678764844
528.0,36.10690498013781
528.25,35.89428912719994
528.5,35.51727279513769
528.75,34.04005892225676
529.0,35.04009192363045
529.25,34.45665189695452
529.5,36.06036004673883
529.75,38.41569551197306
530.0,35.82279776929689
530.25,35.214272273238315
530.5,35.91731784157073
530.75,36.679876907368545
531.0,36.30559808865688
531.25,35.191680023951214
531.5,38.45846966743045
531.75,36.73871393430566
532.0,34.9865431992668
532.25,36.847271481709285
532.5,33.96347575911778
532.75,37.03614900913562
533.0,33.5872942355491
533.25,35.0720311136162
533.5,35.01496484828613
533.75,39.96509430551478
534.0,42.84731838171259
534.25,45.41299166419715
534.5,44.18750603950002
534.75,50.1935870951571
535.0,51.90733174911271
535.25,54.29359047764154
535.5,57.53178522587853
535.75,59.033222712552615
536.0,59.650796364968244
536.25,82.43034763359874
536.5,84.64395971286935
536.75,83.99127955314738
537.0,83.71923626014755
537.25,85.45865530773196
537.5,83.36008130372576
537.75,84.89677605036148
538.0,83.78992724512892
538.25,83.75032035884823
538.5,83.66687735452686
538.75,86.23230976043403
539.0,88.23905001933274
539.25,83.87629460860335
539.5,89.3695181224834
539.75,87.83974426555045
540.0,88.00548577657963
540.25,92.13465803352402
540.5,93.74708864904014
540.75,91.44646357799726
541.0,94.03951991293124
541.25,96.14208960201685
541.5,97.29743831260511
541.75,94.34823487561
542.0,94.48327282959931
542.25,95.50550963921195
542.5,95.97114295458277
542.75,92.34504025292568
543.0,93.5262601434094
543.25,90.77536574105547
543.5,92.05521594249753
543.75,88.87586528321063
544.0,88.95995108605543
544.25,65.85779312551192
544.5,64.32903997417363
544.75,60.679092178814884
545.0,56.970384268670166
545.25,53.01395918356481
545.5,50.19141438500451
545.75,44.97810008526014
546.0,43.860236852803226
546.25,43.77876367827098
546.5,43.20986804086099
546.75,39.9313586006177
547.0,38.9366970627912
547.25,39.10513883380422
547.5,39.42289088392686
547.75,40.15277099557742
548.0,37.50434084826838
548.25,38.757587167791336
548.5,39.8366062146493
548.75,37.24700627411871
549.0,38.90198554811609
549.25,37.95585144332962
549.5,39.29563383497829
549.75,38.214625905453595
550.0,40.74352282402269
550.25,40.52024419450798
550.5,39.98375900800447
550.75,41.52953583543529
551.0,40.760006619156094
551.25,35.996631928259426
551.5,34.523264406170995
551.75,36.30996942684202
552.0,35.80651185197972
552.25,35.26151007325954
552.5,35.818282333165456
552.75,35.27885352272782
553.0,36.269080086052405
553.25,36.127438623620705
553.5,34.97884577226036
553.75,37.65705391372281
554.0,35.278929783970725
554.25,35.071981701805626
554.5,36.07718090690163
554.75,35.12664364607476
555.0,36.42629531958163
555.25,34.2301427845901
555.5,36.33793784103767
555.75,36.46844317114804
556.0,33.4645958342971
556.25,36.013107774841885
556.5,34.01639537182489
556.75,35.277585861284386
557.0,36.1511972936982
557.25,35.025231422507
557.5,36.29885236024324
557.75,39.23905771179075
558.0,41.31147703077956
558.25,46.14951704866275
558.5,42.944931425543146
558.75,47.89052817435372
559.0,51.96319813848882
559.25,54.53556659410315
559.5,53.92529361215585
559.75,58.33401184439748
560.0,61.5996536285969
560.25,82.31861778701501
560.5,84.19296714303451
560.75,83.99730381819037
561.0,84.57591046497883
561.25,84.71077421142681
561.5,81.84142296203711
561.75,83.42066028598198
562.0,84.58196690116367
562.25,85.99156473487506
562.5,82.4059980724756
562.75,85.54683059422267
563.0,88.58166236612999
563.25,82.30448099757875
563.5,89.72581944833091
563.75,87.40115462043966
564.0,88.85901991482295
564.25,93.32529470785677
564.5,93.53051669185196
564.75,91.36396641786345
565.0,91.05723604552239
565.25,94.1100989337184
565.5,94.62299419371966
565.75,95.86248109340038
566.0,95.69926014023319
566.25,96.91105127905618
566.5,97.43041431339515
566.75,93.20834855797493
567.0,91.97957619634428
567.25,91.53648820749005
567.5,92.13654172309907
567.75,87.73371970923154
568.0,89.11019715141335
568.25,66.25845797114097
568.5,63.85290009704279
568.75,57.988721249326375
569.0,53.57115250332469
569.25,54.66571722563879
569.5,51.50736134460092
569.75,43.99633260789736
570.0,46.83598723014131
570.25,43.77478464066334
570.5,44.436613753872045
570.75,40.676742973736516
571.0,37.38433008660285
571.25,38.91916520744182
571.5,39.39428083440153
571.75,43.36127493207562
572.0,39.47449207555858
572.25,37.14044235084884
572.5,40.11026059027598
572.75,40.244798609336385
573.0,40.28499337750176
573.25,37.51517437739702
573.5,40.67572744593755
573.75,39.95575871735148
574.0,43.85557544291356
574.25,39.94710165183226
574.5,39.38555840799399
574.75,40.61862520442477
575.0,39.18892826416645
575.25,35.40095890202308
575.5,32.21674509661261
575.75,35.43761427958457
576.0,35.56502499526877
576.25,35.20248866101252
576.5,36.96327003972839
576.75,34.31264399428771
577.0,36.26842267557787
577.25,34.610538129630854
577.5,36.67166922081305
577.75,37.92239725832386
578.0,36.63643671925563
578.25,35.22599462047053
578.5,37.22256453460056
578.75,36.97853858295588
579.0,36.045330415425305
579.25,35.40348076306269
579.5,38.486330606487726
579.75,36.99208977075145
580.0,34.98371907299469
580.25,37.03658836533443
580.5,35.00572712596267
580.75,34.71002030768282
581.0,31.581944824323216
581.25,35.26464470994462
581.5,33.594296334556056
581.75,41.78655627159931
582.0,42.76785834250919
582.25,45.56636162176141
582.5,42.9663000672954
582.75,47.38196477252231
